Month,Airline,Service_Country,Flights_In,Passengers_In,Seats_In,Flights_Out,Passengers_Out,Seats_Out,Year,Month_num
Mar-18,Polar Air Cargo,USA,5,0,0,0,0,0,2018,3
Mar-18,Qantas Airways,Chile,17,5691,5892,17,5696,5874,2018,3
Mar-18,Qantas Airways,China,62,13607,16852,63,13902,16791,2018,3
Mar-18,Qantas Airways,Hong Kong (SAR),125,32281,37840,125,29978,37842,2018,3
Mar-18,Qantas Airways,Indonesia,47,7820,9378,47,7509,9017,2018,3
Mar-18,Qantas Airways,Japan,107,29230,33510,107,30324,33524,2018,3
Mar-18,Qantas Airways,Macau (SAR),4,0,0,4,0,0,2018,3
Mar-18,Qantas Airways,New Caledonia,17,2416,3052,17,2596,3052,2018,3
Mar-18,Qantas Airways,New Zealand,527,87260,94693,528,83461,95314,2018,3
Mar-18,Qantas Airways,Papua New Guinea,31,3513,5270,31,3009,5270,2018,3
Mar-18,Qantas Airways,Philippines,23,5339,6108,23,5583,6109,2018,3
Mar-18,Qantas Airways,Singapore,158,39207,45657,159,39055,45776,2018,3
Mar-18,Qantas Airways,South Africa,26,8865,9418,26,8298,9417,2018,3
Mar-18,Qantas Airways,Thailand,31,7717,8763,33,7794,8772,2018,3
Mar-18,Qantas Airways,UK,61,20008,27769,61,24330,27425,2018,3
Mar-18,Qantas Airways,USA,210,55555,68233,206,59958,72562,2018,3
Mar-18,Qatar Airways,Qatar,155,33661,63023,154,52874,62740,2018,3
Mar-18,Royal Brunei Airlines,Brunei,31,4656,7874,31,4555,7874,2018,3
Mar-18,Samoa Airways,Western Samoa,2,115,340,2,199,340,2018,3
Mar-18,Scoot Tigerair,Singapore,98,30916,34692,98,29517,34692,2018,3
Mar-18,Sichuan Airlines,China,21,3622,5791,21,4022,5791,2018,3
Mar-18,Silk Air,Singapore,44,3834,6900,44,4668,6900,2018,3
Mar-18,Singapore Airlines,New Zealand,22,3215,3724,27,3003,3990,2018,3
Mar-18,Singapore Airlines,Singapore,602,132549,164411,596,132853,164184,2018,3
Mar-18,Solomon Airlines,Solomon Islands,16,1513,2176,16,1277,2176,2018,3
Mar-18,South African Airways,South Africa,27,5078,6833,27,5825,6833,2018,3
Mar-18,SriLankan Airlines,Sri Lanka,31,7139,8277,31,5806,8277,2018,3
Mar-18,Tasman Cargo Airlines,New Zealand,21,0,0,21,0,0,2018,3
Mar-18,Thai Airways International,Thailand,173,42259,53938,172,41641,53563,2018,3
Mar-18,Tianjin Airlines,China,20,3501,5200,19,3402,4940,2018,3
Mar-18,United Airlines,USA,124,19694,31215,124,24286,31215,2018,3
Mar-18,United Parcel Service,China,0,0,0,9,0,0,2018,3
Mar-18,United Parcel Service,Korea,0,0,0,13,0,0,2018,3
Mar-18,United Parcel Service,Singapore,0,0,0,5,0,0,2018,3
Mar-18,United Parcel Service,USA,27,0,0,0,0,0,2018,3
Mar-18,Vietnam Airlines,Vietnam,74,17954,20276,74,16343,20276,2018,3
Mar-18,Virgin Australia,Fiji,73,8814,12911,73,10339,12911,2018,3
Mar-18,Virgin Australia,Hong Kong (SAR),31,5699,8525,31,5829,8525,2018,3
Mar-18,Virgin Australia,Indonesia,85,10516,14960,87,12881,15312,2018,3
Mar-18,Virgin Australia,New Zealand,377,56817,66208,376,52433,66032,2018,3
Mar-18,Virgin Australia,Papua New Guinea,22,1532,3860,22,1234,3860,2018,3
Mar-18,Virgin Australia,Solomon Islands,9,543,1584,9,621,1584,2018,3
Mar-18,Virgin Australia,Tonga,9,1040,1584,8,647,1408,2018,3
Mar-18,Virgin Australia,USA,68,13246,23052,69,14837,23391,2018,3
Mar-18,Virgin Australia,Vanuatu,13,1346,2282,13,1492,2282,2018,3
Mar-18,Virgin Australia,Western Samoa,10,1147,1754,11,1369,1930,2018,3
Mar-18,Xiamen Airlines,China,48,8965,11358,48,7998,11358,2018,3
Apr-18,Air Caledonie International,New Caledonia,35,5227,6356,34,4607,6104,2018,4
Apr-18,Air Canada,Canada,61,9894,17031,60,14483,16633,2018,4
Apr-18,Air China,China,94,22057,25675,94,21222,25675,2018,4
Apr-18,Air India,India,34,7751,8704,34,6589,8704,2018,4
Apr-18,Air Mauritius,Mauritius,12,2444,3392,12,2679,3392,2018,4
Apr-18,Air New Zealand,Cook Islands,4,918,1247,4,1072,1247,2018,4
Apr-18,Air New Zealand,New Zealand,630,121781,135362,628,108959,135019,2018,4
Apr-18,Air Niugini,Papua New Guinea,91,6926,12843,92,7673,12967,2018,4
Apr-18,Air Vanuatu,Vanuatu,40,4951,6800,39,4420,6630,2018,4
Apr-18,AirAsia X,Malaysia,176,55986,66352,176,50907,66352,2018,4
Apr-18,AirAsia X,New Zealand,30,9921,11310,30,9806,11310,2018,4
Apr-18,All Nippon Airways,Japan,30,5883,7200,30,5502,7200,2018,4
Apr-18,American Airlines,USA,30,6466,8520,30,7808,8520,2018,4
Apr-18,Asiana Airlines,Korea,30,6939,8970,30,7290,8970,2018,4
Apr-18,Batik Air Indonesia,Indonesia,60,5888,10800,60,4640,10800,2018,4
Apr-18,Beijing Capital Airlines,China,17,3099,3774,18,3465,3996,2018,4
Apr-18,British Airways,UK,30,6054,8910,30,7798,8910,2018,4
Apr-18,Cathay Pacific Airways,Hong Kong (SAR),319,74041,91497,319,80942,91497,2018,4
Apr-18,Cebu Pacific Air,Philippines,21,7872,9156,21,7056,9156,2018,4
Apr-18,China Airlines,New Zealand,30,8583,9180,30,8218,9180,2018,4
Apr-18,China Airlines,Taiwan,82,19622,25092,82,20780,25092,2018,4
Apr-18,China Eastern Airlines,China,153,29896,35308,153,29720,35308,2018,4
Apr-18,China Southern Airlines,China,203,48056,55186,204,47020,55460,2018,4
Apr-18,Delta Air Lines,USA,29,6491,8439,29,7121,8439,2018,4
Apr-18,Emirates,New Zealand,30,15026,15450,30,10998,15450,2018,4
Apr-18,Emirates,United Arab Emirates,402,103536,172935,402,125823,172841,2018,4
Apr-18,Etihad Airways,United Arab Emirates,180,37655,65764,180,56837,65764,2018,4
Apr-18,Eva Air,Taiwan,16,3374,4032,16,3101,4032,2018,4
Apr-18,Federal Express Corporation,China,0,0,0,26,0,0,2018,4
Apr-18,Federal Express Corporation,USA,26,0,0,0,0,0,2018,4
Apr-18,Fiji Airways,Fiji,142,20821,27183,143,20430,27427,2018,4
Apr-18,Garuda Indonesia,Indonesia,147,24604,35113,147,25120,35113,2018,4
Apr-18,Hainan Airlines,China,60,11533,15776,60,8766,15776,2018,4
Apr-18,Hawaiian Airlines,USA,43,9895,11911,43,10175,11911,2018,4
Apr-18,Hong Kong Airlines,Hong Kong (SAR),12,1558,3504,12,2298,3504,2018,4
Apr-18,Indonesia AirAsia,Indonesia,89,12006,16020,89,12147,16020,2018,4
Apr-18,Japan Airlines,Japan,60,9054,10680,60,8955,10680,2018,4
Apr-18,Jetstar,China,9,1525,3015,8,1138,2680,2018,4
Apr-18,Jetstar,Fiji,18,2847,3264,18,2600,3264,2018,4
Apr-18,Jetstar,Indonesia,243,56467,62376,244,57649,62556,2018,4
Apr-18,Jetstar,Japan,78,21272,26130,78,18117,26130,2018,4
Apr-18,Jetstar,New Zealand,249,39893,45054,246,34661,44508,2018,4
Apr-18,Jetstar,Singapore,39,7397,8415,39,7414,8415,2018,4
Apr-18,Jetstar,Thailand,40,11659,13400,40,11721,13400,2018,4
Apr-18,Jetstar,USA,37,11085,12395,37,10089,12395,2018,4
Apr-18,Jetstar,Vietnam,26,7932,8710,26,7189,8710,2018,4
Apr-18,Jetstar Asia,Singapore,28,4212,5040,29,4198,5220,2018,4
Apr-18,Korean Air,Korea,47,11023,12557,47,11494,12557,2018,4
Apr-18,LATAM Airlines,Chile,41,8214,11616,40,8050,11487,2018,4
Apr-18,Malaysia Airlines,Malaysia,187,37804,47038,186,35576,47524,2018,4
Apr-18,Malindo Air,Malaysia,82,10010,13320,82,8517,13320,2018,4
Apr-18,Nauru Airlines,Nauru,16,800,1664,17,785,1792,2018,4
Apr-18,Pacific Air Express,Papua New Guinea,10,0,0,10,0,0,2018,4
Apr-18,Pacific Air Express,Solomon Islands,3,0,0,3,0,0,2018,4
Apr-18,Philippine Airlines,Philippines,57,12718,16843,56,12582,16534,2018,4
Apr-18,Polar Air Cargo,China,0,0,0,9,0,0,2018,4
Apr-18,Polar Air Cargo,Japan,12,0,0,8,0,0,2018,4
Apr-18,Polar Air Cargo,USA,5,0,0,0,0,0,2018,4
Apr-18,Qantas Airways,Chile,17,5480,5922,17,5672,5945,2018,4
Apr-18,Qantas Airways,China,60,14457,16046,60,14129,15979,2018,4
Apr-18,Qantas Airways,Hong Kong (SAR),123,31695,37323,123,31572,37334,2018,4
Apr-18,Qantas Airways,Indonesia,48,8029,9632,48,8207,9179,2018,4
Apr-18,Qantas Airways,Japan,102,28199,32179,102,27077,32188,2018,4
Apr-18,Qantas Airways,Macau (SAR),1,0,0,1,0,0,2018,4
Apr-18,Qantas Airways,New Caledonia,18,2829,3132,18,2546,3128,2018,4
Apr-18,Qantas Airways,New Zealand,565,101993,107785,566,92107,107948,2018,4
Apr-18,Qantas Airways,Papua New Guinea,27,3099,4590,27,2967,4590,2018,4
Apr-18,Qantas Airways,Philippines,26,6341,6839,26,6339,6839,2018,4
Apr-18,Qantas Airways,Singapore,171,38931,48543,172,40468,48883,2018,4
Apr-18,Qantas Airways,South Africa,26,8848,9425,26,8543,9420,2018,4
Apr-18,Qantas Airways,Thailand,30,7780,8587,30,7777,8590,2018,4
Apr-18,Qantas Airways,UK,60,18490,21565,60,18659,21467,2018,4
Apr-18,Qantas Airways,USA,204,56864,70293,205,65994,74926,2018,4
Apr-18,Qatar Airways,Qatar,150,33431,60990,150,51237,60990,2018,4
Apr-18,Royal Brunei Airlines,Brunei,30,4097,7620,30,4843,7620,2018,4
Apr-18,Samoa Airways,Western Samoa,8,677,1360,8,452,1360,2018,4
Apr-18,Scoot Tigerair,Singapore,104,31843,36118,103,29906,35783,2018,4
Apr-18,Sichuan Airlines,China,21,3937,5586,21,4167,5586,2018,4
Apr-18,Silk Air,Singapore,38,3905,5928,38,4281,5928,2018,4
Apr-18,Singapore Airlines,New Zealand,25,4365,4788,28,3157,4522,2018,4
Apr-18,Singapore Airlines,Singapore,587,128352,160500,583,133698,160766,2018,4
Apr-18,Solomon Airlines,Solomon Islands,17,1433,2312,17,1484,2312,2018,4
Apr-18,South African Airways,South Africa,30,6242,7718,30,6069,7718,2018,4
Apr-18,SriLankan Airlines,Sri Lanka,30,7108,8010,30,6166,8010,2018,4
Apr-18,Tasman Cargo Airlines,New Zealand,19,0,0,19,0,0,2018,4
Apr-18,Thai Airways International,Thailand,168,43547,52620,169,43240,52995,2018,4
Apr-18,Tianjin Airlines,China,16,3193,4160,16,2844,4160,2018,4
Apr-18,United Airlines,USA,119,19451,29988,118,23744,29736,2018,4
Apr-18,United Parcel Service,China,0,0,0,7,0,0,2018,4
Apr-18,United Parcel Service,Hong Kong (SAR),0,0,0,1,0,0,2018,4
Apr-18,United Parcel Service,Korea,0,0,0,14,0,0,2018,4
Apr-18,United Parcel Service,Singapore,0,0,0,4,0,0,2018,4
Apr-18,United Parcel Service,USA,25,0,0,0,0,0,2018,4
Apr-18,Vietnam Airlines,Vietnam,73,17524,20002,73,15876,20002,2018,4
Apr-18,Virgin Australia,Fiji,88,11201,15848,88,10598,15848,2018,4
Apr-18,Virgin Australia,Hong Kong (SAR),30,6023,8250,30,5626,8250,2018,4
Apr-18,Virgin Australia,Indonesia,89,11947,15664,88,12743,15488,2018,4
Apr-18,Virgin Australia,New Zealand,352,52415,61802,351,44767,61632,2018,4
Apr-18,Virgin Australia,Papua New Guinea,21,1428,3684,21,1565,3684,2018,4
Apr-18,Virgin Australia,Solomon Islands,8,440,1402,8,724,1402,2018,4
Apr-18,Virgin Australia,Tonga,8,960,1408,9,956,1584,2018,4
Apr-18,Virgin Australia,USA,78,16220,26442,77,21091,26103,2018,4
Apr-18,Virgin Australia,Vanuatu,17,2136,2992,17,2206,2992,2018,4
Apr-18,Virgin Australia,Western Samoa,18,1773,3168,17,1720,2992,2018,4
Apr-18,Xiamen Airlines,China,47,9244,11071,48,8727,11306,2018,4
May-18,Air Caledonie International,New Caledonia,32,4272,5800,32,4355,5817,2018,5
May-18,Air Canada,Canada,62,11013,17215,62,15197,17278,2018,5
May-18,Air China,China,94,17795,25647,94,18892,25647,2018,5
May-18,Air India,India,35,7507,8960,35,4897,8960,2018,5
May-18,Air Mauritius,Mauritius,9,1809,2525,9,1721,2525,2018,5
May-18,Air New Zealand,Cook Islands,4,831,1208,4,1051,1208,2018,5
May-18,Air New Zealand,New Zealand,569,99912,122469,568,93891,122393,2018,5
May-18,Air Niugini,Papua New Guinea,91,5879,13693,91,6088,13909,2018,5
May-18,Air Vanuatu,Vanuatu,38,4192,6460,39,4393,6630,2018,5
May-18,AirAsia X,Malaysia,172,48575,64844,172,45858,64844,2018,5
May-18,AirAsia X,New Zealand,31,9147,11687,31,9949,11687,2018,5
May-18,All Nippon Airways,Japan,31,5057,7440,31,4958,7440,2018,5
May-18,American Airlines,USA,31,7070,8804,31,6713,8804,2018,5
May-18,Asiana Airlines,Korea,30,7131,9090,30,7156,9090,2018,5
May-18,Batik Air Indonesia,Indonesia,38,3388,6840,38,3415,6840,2018,5
May-18,Beijing Capital Airlines,China,18,2949,3996,18,3104,3996,2018,5
May-18,British Airways,UK,31,5753,9207,31,7690,9207,2018,5
May-18,Cathay Pacific Airways,Hong Kong (SAR),288,61448,82641,289,63043,82641,2018,5
May-18,Cebu Pacific Air,Philippines,22,7180,9592,23,6301,10028,2018,5
May-18,China Airlines,New Zealand,31,7037,9486,31,6781,9486,2018,5
May-18,China Airlines,Taiwan,78,14726,23868,78,16658,23868,2018,5
May-18,China Eastern Airlines,China,131,22655,30201,131,23949,30201,2018,5
May-18,China Southern Airlines,China,185,42896,50667,185,42604,50667,2018,5
May-18,Delta Air Lines,USA,29,6752,8439,29,6552,8439,2018,5
May-18,Donghai Airlines,China,1,93,108,1,34,108,2018,5
May-18,Emirates,New Zealand,31,8802,15966,31,7359,15967,2018,5
May-18,Emirates,United Arab Emirates,415,90068,179155,414,120416,178677,2018,5
May-18,Etihad Airways,United Arab Emirates,186,33547,67601,186,52723,67601,2018,5
May-18,Eva Air,Taiwan,12,2643,3024,12,2421,3024,2018,5
May-18,Federal Express Corporation,China,0,0,0,27,0,0,2018,5
May-18,Federal Express Corporation,USA,27,0,0,0,0,0,2018,5
May-18,Fiji Airways,Fiji,135,21164,26232,135,21532,26308,2018,5
May-18,Garuda Indonesia,Indonesia,150,23093,35493,150,26075,35493,2018,5
May-18,Hainan Airlines,China,63,8223,16834,63,8158,16834,2018,5
May-18,Hawaiian Airlines,USA,44,11009,12188,44,10449,12188,2018,5
May-18,Hong Kong Airlines,Hong Kong (SAR),16,2228,4672,15,2491,4380,2018,5
May-18,Indonesia AirAsia,Indonesia,93,13159,16740,93,12952,16740,2018,5
May-18,Japan Airlines,Japan,62,7878,10968,61,8902,10773,2018,5
May-18,Jetstar,China,9,828,3015,9,1185,3015,2018,5
May-18,Jetstar,Fiji,16,2327,2880,17,2129,3060,2018,5
May-18,Jetstar,Indonesia,252,59001,64748,252,60192,64742,2018,5
May-18,Jetstar,Japan,65,15696,21775,65,15867,21775,2018,5
May-18,Jetstar,New Zealand,171,25771,30900,172,24118,31080,2018,5
May-18,Jetstar,Singapore,37,6912,7775,39,7300,8296,2018,5
May-18,Jetstar,Thailand,41,12005,13735,43,12592,14405,2018,5
May-18,Jetstar,USA,42,13232,14070,43,12456,14405,2018,5
May-18,Jetstar,Vietnam,25,6895,8375,26,6951,8710,2018,5
May-18,Jetstar Asia,Singapore,17,2768,3060,17,2743,3060,2018,5
May-18,Korean Air,Korea,49,10131,13091,49,10711,13091,2018,5
May-18,LATAM Airlines,Chile,44,7237,11604,44,7172,11604,2018,5
May-18,Malaysia Airlines,Malaysia,188,32311,46640,188,31852,46640,2018,5
May-18,Malindo Air,Malaysia,66,6969,10710,66,6464,10710,2018,5
May-18,Nauru Airlines,Nauru,15,661,1664,16,806,1792,2018,5
May-18,Pacific Air Express,Papua New Guinea,8,0,0,8,0,0,2018,5
May-18,Pacific Air Express,Solomon Islands,3,0,0,3,0,0,2018,5
May-18,Philippine Airlines,Philippines,56,12151,16589,57,11067,16898,2018,5
May-18,Polar Air Cargo,China,0,0,0,8,0,0,2018,5
May-18,Polar Air Cargo,Japan,14,0,0,10,0,0,2018,5
May-18,Polar Air Cargo,USA,4,0,0,0,0,0,2018,5
May-18,Qantas Airways,Chile,13,4187,4539,13,4170,4537,2018,5
May-18,Qantas Airways,China,62,14757,16990,62,14912,16904,2018,5
May-18,Qantas Airways,Hong Kong (SAR),121,28075,36470,121,27998,36469,2018,5
May-18,Qantas Airways,Indonesia,48,8167,9596,48,7560,8964,2018,5
May-18,Qantas Airways,Japan,99,25536,31374,99,24849,31373,2018,5
May-18,Qantas Airways,New Caledonia,16,2270,2781,16,2184,2780,2018,5
May-18,Qantas Airways,New Zealand,539,85714,101949,541,79450,102351,2018,5
May-18,Qantas Airways,Papua New Guinea,31,3451,5270,31,3326,5267,2018,5
May-18,Qantas Airways,Philippines,26,6382,6803,26,6420,6803,2018,5
May-18,Qantas Airways,Singapore,166,36454,47701,167,37546,47830,2018,5
May-18,Qantas Airways,South Africa,24,7536,8627,24,7492,8702,2018,5
May-18,Qantas Airways,Thailand,27,6605,7584,30,6800,7584,2018,5
May-18,Qantas Airways,UK,62,17505,22277,62,19140,22282,2018,5
May-18,Qantas Airways,USA,200,58806,69029,194,58055,72903,2018,5
May-18,Qatar Airways,Qatar,155,32454,67952,152,54261,66869,2018,5
May-18,Royal Brunei Airlines,Brunei,31,3277,7874,30,3672,7620,2018,5
May-18,Samoa Airways,Western Samoa,9,615,1530,8,583,1360,2018,5
May-18,Scoot Tigerair,Singapore,85,26029,29569,85,23506,29529,2018,5
May-18,Sichuan Airlines,China,17,2645,4726,17,3244,4726,2018,5
May-18,Silk Air,Singapore,39,4126,6096,40,4884,6252,2018,5
May-18,Singapore Airlines,New Zealand,25,3412,4256,30,2591,4522,2018,5
May-18,Singapore Airlines,Singapore,600,124424,165605,598,130129,165537,2018,5
May-18,Solomon Airlines,Solomon Islands,18,1369,2448,17,1320,2312,2018,5
May-18,South African Airways,South Africa,26,4704,7090,26,4636,7090,2018,5
May-18,SriLankan Airlines,Sri Lanka,31,6912,8277,31,5786,8277,2018,5
May-18,Tasman Cargo Airlines,New Zealand,23,0,0,23,0,0,2018,5
May-18,Thai Airways International,Thailand,172,39041,53623,173,40619,53998,2018,5
May-18,Tianjin Airlines,China,17,2045,4420,17,2639,4420,2018,5
May-18,United Airlines,USA,123,18121,30963,124,19213,31215,2018,5
May-18,United Parcel Service,China,0,0,0,8,0,0,2018,5
May-18,United Parcel Service,Korea,0,0,0,13,0,0,2018,5
May-18,United Parcel Service,Singapore,0,0,0,4,0,0,2018,5
May-18,United Parcel Service,USA,31,0,0,0,0,0,2018,5
May-18,Vietnam Airlines,Vietnam,75,14409,20550,75,13823,20550,2018,5
May-18,Virgin Australia,Fiji,92,12374,16180,92,12882,16180,2018,5
May-18,Virgin Australia,Hong Kong (SAR),29,3729,7975,29,3977,7975,2018,5
May-18,Virgin Australia,Indonesia,88,11981,15488,90,13357,15840,2018,5
May-18,Virgin Australia,New Zealand,315,42435,55236,314,40058,55054,2018,5
May-18,Virgin Australia,Papua New Guinea,23,1299,4042,23,1336,4042,2018,5
May-18,Virgin Australia,Solomon Islands,10,555,1754,10,678,1754,2018,5
May-18,Virgin Australia,Tonga,10,1217,1760,9,1195,1584,2018,5
May-18,Virgin Australia,USA,72,15517,24408,73,16155,24747,2018,5
May-18,Virgin Australia,Vanuatu,13,1729,2276,13,1869,2276,2018,5
May-18,Virgin Australia,Western Samoa,13,1447,2288,13,1680,2288,2018,5
May-18,Xiamen Airlines,China,41,7547,9708,40,6685,9473,2018,5
Jun-18,Air Caledonie International,New Caledonia,32,4074,5687,33,4892,5950,2018,6
Jun-18,Air Canada,Canada,73,14966,20528,72,17846,20234,2018,6
Jun-18,Air China,China,83,15672,22533,83,19453,22533,2018,6
Jun-18,Air India,India,35,7467,8960,35,8177,8960,2018,6
Jun-18,Air Mauritius,Mauritius,9,1671,2617,9,2129,2617,2018,6
Jun-18,Air New Zealand,Cook Islands,5,1124,1510,5,1301,1510,2018,6
Jun-18,Air New Zealand,New Zealand,567,95778,124407,564,96930,124249,2018,6
Jun-18,Air Niugini,Papua New Guinea,92,6818,13063,93,6826,13402,2018,6
Jun-18,Air Vanuatu,Vanuatu,42,4420,7140,41,5030,6970,2018,6
Jun-18,AirAsia X,Malaysia,167,45553,62959,167,55496,62959,2018,6
Jun-18,AirAsia X,New Zealand,30,7668,11310,30,8201,11310,2018,6
Jun-18,All Nippon Airways,Japan,30,4287,7380,30,5129,7380,2018,6
Jun-18,American Airlines,USA,30,6359,8520,30,7297,8520,2018,6
Jun-18,Asiana Airlines,Korea,30,6947,9090,30,7394,9090,2018,6
Jun-18,Batik Air Indonesia,Indonesia,60,6764,10800,60,7281,10800,2018,6
Jun-18,Beijing Capital Airlines,China,11,1933,2442,10,2037,2220,2018,6
Jun-18,British Airways,UK,30,7355,8910,30,8262,8910,2018,6
Jun-18,Cathay Pacific Airways,Hong Kong (SAR),295,60088,84962,295,76308,84962,2018,6
Jun-18,Cebu Pacific Air,Philippines,22,7648,9592,21,7589,9156,2018,6
Jun-18,China Airlines,New Zealand,30,5294,9180,30,5648,9180,2018,6
Jun-18,China Airlines,Taiwan,86,14897,26316,86,21926,26316,2018,6
Jun-18,China Eastern Airlines,China,127,21210,29391,127,26571,29391,2018,6
Jun-18,China Southern Airlines,China,190,42769,52462,190,47791,52462,2018,6
Jun-18,Delta Air Lines,USA,30,6458,8730,29,7084,8439,2018,6
Jun-18,Donghai Airlines,China,8,362,864,8,358,864,2018,6
Jun-18,Emirates,New Zealand,30,7067,14676,30,7187,14703,2018,6
Jun-18,Emirates,United Arab Emirates,398,109817,168691,398,146384,168660,2018,6
Jun-18,Etihad Airways,United Arab Emirates,180,40943,65830,180,63983,65830,2018,6
Jun-18,Eva Air,Taiwan,17,3682,4284,17,3807,4284,2018,6
Jun-18,Federal Express Corporation,China,0,0,0,25,0,0,2018,6
Jun-18,Federal Express Corporation,USA,25,0,0,0,0,0,2018,6
Jun-18,Fiji Airways,Fiji,140,20273,27153,140,23425,27423,2018,6
Jun-18,Garuda Indonesia,Indonesia,158,27617,37729,158,32564,37693,2018,6
Jun-18,Hainan Airlines,China,59,8578,16158,59,10609,16158,2018,6
Jun-18,Hawaiian Airlines,USA,43,8922,11911,43,9944,11911,2018,6
Jun-18,Hong Kong Airlines,Hong Kong (SAR),13,2305,3796,13,3055,3796,2018,6
Jun-18,Indonesia AirAsia,Indonesia,86,11851,15480,85,12299,15300,2018,6
Jun-18,Japan Airlines,Japan,60,6555,9898,60,7066,9898,2018,6
Jun-18,Jetstar,China,8,822,2680,9,1569,3015,2018,6
Jun-18,Jetstar,Fiji,16,2335,2904,17,2608,3084,2018,6
Jun-18,Jetstar,Indonesia,238,56283,61119,236,57389,60604,2018,6
Jun-18,Jetstar,Japan,55,14100,18425,55,13834,18425,2018,6
Jun-18,Jetstar,New Zealand,193,27118,34992,193,28768,35010,2018,6
Jun-18,Jetstar,Singapore,36,6134,7565,37,7227,7906,2018,6
Jun-18,Jetstar,Thailand,42,12346,14070,43,13815,14405,2018,6
Jun-18,Jetstar,USA,43,12637,14405,42,12713,14070,2018,6
Jun-18,Jetstar,Vietnam,25,7387,8375,27,8529,9045,2018,6
Jun-18,Jetstar Asia,Singapore,28,4338,5040,27,4334,4860,2018,6
Jun-18,Korean Air,Korea,47,9150,12577,47,10353,12577,2018,6
Jun-18,LATAM Airlines,Chile,41,6565,10362,41,6851,10362,2018,6
Jun-18,Malaysia Airlines,Malaysia,201,35557,52754,198,43199,52558,2018,6
Jun-18,Malindo Air,Malaysia,106,10693,17298,105,13408,17118,2018,6
Jun-18,Nauru Airlines,Nauru,18,727,1664,18,608,1664,2018,6
Jun-18,Pacific Air Express,Papua New Guinea,6,0,0,6,0,0,2018,6
Jun-18,Pacific Air Express,Solomon Islands,2,0,0,2,0,0,2018,6
Jun-18,Philippine Airlines,Philippines,65,12216,19370,65,14596,19370,2018,6
Jun-18,Polar Air Cargo,China,0,0,0,9,0,0,2018,6
Jun-18,Polar Air Cargo,Japan,12,0,0,7,0,0,2018,6
Jun-18,Polar Air Cargo,USA,5,0,0,0,0,0,2018,6
Jun-18,Qantas Airways,Canada,1,327,327,1,361,364,2018,6
Jun-18,Qantas Airways,Chile,14,4148,4882,14,4506,4886,2018,6
Jun-18,Qantas Airways,China,60,13931,15976,61,14983,15912,2018,6
Jun-18,Qantas Airways,Hong Kong (SAR),119,25506,36839,120,31546,37342,2018,6
Jun-18,Qantas Airways,Indonesia,60,9969,12121,61,10341,11743,2018,6
Jun-18,Qantas Airways,Japan,95,22988,30147,95,25638,30155,2018,6
Jun-18,Qantas Airways,New Caledonia,18,2541,3127,18,2529,3127,2018,6
Jun-18,Qantas Airways,New Zealand,550,77346,104691,550,79490,104853,2018,6
Jun-18,Qantas Airways,Papua New Guinea,30,2999,5100,30,3384,5100,2018,6
Jun-18,Qantas Airways,Philippines,26,6298,6913,26,6603,6913,2018,6
Jun-18,Qantas Airways,Singapore,169,38103,47130,170,42693,47565,2018,6
Jun-18,Qantas Airways,South Africa,24,7690,8657,24,7514,8657,2018,6
Jun-18,Qantas Airways,Thailand,29,7120,8612,31,8164,8612,2018,6
Jun-18,Qantas Airways,UK,59,18120,21087,59,19531,21089,2018,6
Jun-18,Qantas Airways,USA,206,61436,70594,203,65600,74832,2018,6
Jun-18,Qatar Airways,Qatar,150,38494,65760,150,59327,65760,2018,6
Jun-18,Royal Brunei Airlines,Brunei,30,4291,7620,30,6849,7620,2018,6
Jun-18,Samoa Airways,Western Samoa,9,707,1530,9,831,1530,2018,6
Jun-18,Scoot Tigerair,Singapore,97,27109,34373,98,31971,34748,2018,6
Jun-18,Sichuan Airlines,China,19,2553,5367,19,4895,5367,2018,6
Jun-18,Silk Air,Singapore,47,5079,7344,47,6283,7344,2018,6
Jun-18,Singapore Airlines,New Zealand,27,3610,4788,29,2955,4788,2018,6
Jun-18,Singapore Airlines,Singapore,584,124968,161374,579,148315,161363,2018,6
